plot,tree_no,YST,DBH,HT,DBH+1,HT+1,DBH+2,HT+2,DBH+3,HT+3,DBH+4,HT+4,DBH+5,HT+5
1,3420,24,9.7819266700208,73.41207584,9.783,74.096,9.784,74.752,9.785,75.381,9.786,75.986,9.787,76.568
1,3389,24,9.4027000061365,73.36614408,9.404,74.074,9.406,74.752,9.408,75.403,9.41,76.028,9.411,76.629
1,3207,24,8.9345066441634,64.31758735999999,8.938,65.126,8.943,65.9,8.948,66.643,8.952,67.356,8.956,68.042
1,3074,24,8.83517336524467,73.3923908,8.841,74.264,8.849,75.098,8.857,75.897,8.864,76.664,8.87,77.4
1,2920,24,9.09429999864961,72.61811256,9.115,73.7,9.141,74.735,9.167,75.727,9.19,76.679,9.21,77.594
1,3408,24,10.6501900068437,72.27362436,10.654,73.071,10.659,73.835,10.664,74.568,10.668,75.27,10.671,75.945
1,3370,24,10.6416366340464,71.60761384,10.643,72.332,10.645,73.026,10.647,73.693,10.649,74.334,10.651,74.95
1,3296,24,10.3804866779079,70.948165,10.381,71.606,10.382,72.237,10.383,72.842,10.384,73.424,10.385,73.984
1,3174,24,10.9339599638219,72.73950364,10.935,73.402,10.936,74.038,10.937,74.648,10.938,75.233,10.939,75.796
1,3130,24,10.0892200099089,71.56168208,10.09,72.192,10.091,72.797,10.092,73.378,10.093,73.936,10.093,74.474
1,3080,24,10.1809833364223,73.4744118,10.182,74.139,10.183,74.776,10.184,75.387,10.185,75.974,10.186,76.539
1,3049,24,10.5695333374115,71.05971355999999,10.571,71.766,10.573,72.444,10.575,73.094,10.577,73.719,10.578,74.321
